id,brand,name,image_url,link_url,ingredients,created_at,updated_at
434,blue buffalo,Baby Chicken And Brown Rice Recipe - Kitten (Dry),https://catfooddb.com//img/products/blue buffalo\/Baby_Chicken_And_Brown_Rice_Recipe_-_Kitten_(Dry)_dry.png,"","Deboned Chicken, Chicken Meal, Menhaden Fish Meal (source of Omega 3 Fatty Acids), Brown Rice, Barley, Oatmeal, Chicken Fat (preserved with Mixed Tocopherols), Pea Protein, Peas, Dried Egg Product, Natural Flavor, Fish Oil (source of ARA-Arachidonic Acid and DHA-Docosahexaenoic Acid), Powdered Cellulose, Flaxseed (source of Omega 6 Fatty Acids), DL-Methionine, Calcium Chloride, Choline Chloride, Calcium Sulfate, Potatoes, Dried Chicory Root, Dehydrated Alfalfa Meal, Taurine, Potassium Chloride, Salt, Pea Fiber, Alfalfa Nutrient Concentrate, Calcium Carbonate, Vitamin E Supplement, Sweet Potatoes, Carrots, preserved with Mixed Tocopherols, Vegetable Juice for color, Ferrous Sulfate, Niacin (Vitamin B3), Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Zinc Sulfate, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Copper Sulfate, Thiamine Mononitrate (Vitamin B1), Copper Amino Acid Chelate, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), L-Lysine, Biotin (Vitamin B7), Vitamin A Supplement, Manganese Sulfate, Manganese Amino Acid Chelate, Pyridoxine Hydrochloride (Vitamin B6), Calcium Pantothenate (Vitamin B5), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9), Dried Yeast, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Dried Bacillus subtilis fermentation extract, Calcium Iodate, Sodium Selenite, Oil of Rosemary",2024-05-01 18:57:10.070183,
435,blue buffalo,"Baby High-Protein, Grain-Free Chicken Recipe - Kitten","https://catfooddb.com//img/products/blue buffalo\/Baby_High-Protein,_Grain-Free_Chicken_Recipe_-_Kitten_wet.png","","Chicken, Chicken Broth, Salmon Oil (source of DHA-Docosahexaenoic Acid), Potatoes, Guar Gum, Flaxseed, Potassium Chloride, Taurine, Natural Flavor, Carrageenan, Cassia Gum, Choline Chloride, Magnesium Sulfate, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Vitamin E Supplement, Thiamine Mononitrate (Vitamin B1), Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Niacin Supplement (Vitamin B3), Calcium Pantothenate (Vitamin B5), Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement (Vitamin B2), Vitamin A Supplement, Biotin (Vitamin B7), Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9), preserved with Mixed Tocopherols",2024-05-01 18:57:10.367146,
436,blue buffalo,"Baby High-Protein, Grain-Free Salmon Recipe - Kitten","https://catfooddb.com//img/products/blue buffalo\/Baby_High-Protein,_Grain-Free_Salmon_Recipe_-_Kitten_wet.png","","Salmon, Chicken, Fish Broth, Chicken Liver, Pea Flour, Natural Flavor, Guar Gum, Fish Oil (source of DHA-Docosahexaenoic Acid), Flaxseed, Potassium Chloride, Taurine, Salt, Dried Potato, Choline Chloride, Carrageenan, Cassia Gum, Magnesium Sulfate, Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Thiamine Mononitrate (Vitamin B1), Vitamin E Supplement, Copper Amino Acid Chelate, Manganese Amino Acid Chelate, Sodium Selenite, Niacin Supplement (Vitamin B3), Calcium Pantothenate (Vitamin B5), Pyridoxine Hydrochloride (Vitamin B6), Riboflavin Supplement (Vitamin B2), Vitamin A Supplement, Biotin (Vitamin B7), Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9), preserved with Mixed Tocopherols",2024-05-01 18:57:10.582288,
437,blue seal,EnTrust Adult Cat - Chicken Meal Recipe,https://catfooddb.com//img/products/blueseal\/entrust-cat-chicken.png,https://www.chewy.com/blue-seal-entrust-adult-cat-chicken/dp/281752,"Chicken Meal, Ground Corn, Corn Gluten Meal, Ground Barley, Chicken Fat (Mixed Tocopherols Preservative), Ground Oats, Natural Flavor, Fish Meal, Rice Bran, Alfalfa Meal, Dried Beet Pulp, Yeast Culture, Salt, Potassium Chloride, Calcium Carbonate, L-Lysine Monohydrochloride, Hydrolyzed Yeast, Taurine, Choline Chloride, DL-Methionine, Reed-Sedge Peat, Vitamin E Supplement, Zinc Proteinate, Zinc Sulfate, Manganese Proteinate, Copper Proteinate, Manganese Sulfate, Niacin Supplement, Ferrous Sulfate, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Betaine, Copper Sulfate, Sweet Potatoes, Dried Chicory Root, Blueberries, Cranberries, Raspberries, Sodium Selenite, Dried Carrots, Tomatoes, Turmeric, Pyridoxine Hydrochloride, Yeast Extract, Thiamine Mononitrate, Vitamin A Supplement, Calcium d-Pantothenate, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Fish Oil (natural source of DHA), Vitamin B12 Supplement, Calcium Iodate, Folic Acid, Menadione Sodium Bisulfite Complex, Mixed Tocopherols, Rosemary Extract, Citric Acid (preservatives)",2024-05-01 18:57:10.791532,
438,blue seal,Kat Krunchies,https://catfooddb.com//img/products/blueseal\/kat-krunchies.png,"","Poultry By-Product Meal, Ground Corn, Ground Wheat, Corn Gluten Meal, Chicken Fat (Mixed Tocopherols Preservative), Natural Flavor, Yeast Culture, Salt, Potassium Chloride, Dried Whey, Taurine, DL-Methionine, Choline Chloride, Vegetable Oil, Vitamin E Supplement, Zinc Sulfate, Vitamin A Supplement, Vitamin D3 Supplement, Niacin Supplement, Ferrous Sulfate, Manganese Sulfate, d-Calcium Pantothenate, Thiamine Mononitrate, Copper Sulfate, Vitamin B12 Supplement, Riboflavin Supplement, Pyridoxine Hydrochloride, Calcium Iodate, Folic Acid, Biotin, Sodium Selenite, Yucca Schidigera Extract",2024-05-01 18:57:11.028211,
439,blue seal,EnTrust Kitten - Chicken Meal Recipe,https://catfooddb.com//img/products/blueseal\/entrust-kitten-chicken.png,https://www.chewy.com/blue-seal-entrust-kitten-chicken-meal/dp/281754,"Chicken Meal, Corn Gluten Meal, Chicken Fat (Mixed Tocopherols Preservative), Ground Corn, Ground Barley, Natural Flavor, Fish Meal, Rice Bran, Yeast Culture, Salt, Potassium Chloride, Calcium Carbonate, Hydrolyzed Yeast, Taurine, Choline Chloride, L-Lysine Monohydrochloride, DL-Methionine, Reed-Sedge Peat, Vitamin E Supplement, Zinc Proteinate, Zinc Sulfate, Alfalfa Meal, Manganese Proteinate, Copper Proteinate, Manganese Sulfate, Niacin Supplement, Ferrous Sulfate, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Betaine, Copper Sulfate, Sweet Potatoes, Dried Chicory Root, Blueberries, Cranberries, Raspberries, Sodium Selenite, Dried Carrots, Tomatoes, Turmeric, Pyridoxine Hydrochloride, Yeast Extract, Thiamine Mononitrate, Vitamin A Supplement, Calcium d-Pantothenate, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Fish Oil (natural source of DHA), Vitamin B12 Supplement, Calcium Iodate, Folic Acid, Menadione Sodium Bisulfite Complex, Mixed Tocopherols, Rosemary Extract, Citric Acid (preservatives)",2024-05-01 18:57:11.42476,
440,boreal,Cobb Chicken And Heritage Turkey,https://catfooddb.com//img/products/boreal\/Cobb_Chicken_And_Heritage_Turkey_wet.png,"","chicken, turkey, turkey broth, chicken liver, beans, peas, whole egg, lecithin, calcium carbonate, flaxseed, choline chloride, fish oil, monosodium phosphate, vegetable oil, salt, dl-methionine, yucca schidigera extract, pea fiber, dried blueberries, dried blackberries, dried apples, dried pomegranate, dried cranberries, taurine, l-ascorbyl-2-polyphosphate (source of vitamin c), zinc amino acid complex, vitamin e supplement, ferrous sulfate, iron amino acid complex, calcium carbonate, zinc sulfate, niacin supplement, thiamine mononitrate, copper proteinate, vitamin a supplement, sodium selenite, manganese sulfate, manganese amino acid complex, d-calcium pantothenate, pyridoxine hydrochloride, riboflavin supplement, biotin, vitamin d3 supplement, vitamin b12 supplement, calcium iodate, folic acid.",2024-05-01 18:57:11.673782,
445,boreal,Functional Indoor Cat,https://catfooddb.com//img/products/boreal\/Functional_Indoor_Cat_dry.png,"","chicken, chicken meal, sweet potato, buckwheat, pumpkin, lentils, salmon meal, dried egg product, natural flavor, chicken fat (preserved with mixed tocopherols and citric acid), flaxseed, salmon oil (preserved with mixed tocopherols and citric acid), sun-dried miscanthus grass, lecithin, blueberry, cranberry, apple, spinach, carob, calcium carbonate, choline chloride, calcium propionate, sodium tripolyphosphate, dl-methionine, yeast extract, dicalcium phosphate, taurine, chicory root extract, salt, kelp, l-lysine, l-tryptophan, cranberry extract, l-carnitine, ginger root, chamomile flowers, fumaric acid, lactic acid, citric acid, malic acid, valerian root, yucca schidigera extract, thyme extract, zinc oxide, ferrous sulfate, zinc amino acid complex, iron amino acid complex, niacinamide, manganese oxide, vitamin e supplement, vitamin a supplement, calcium pantothenate supplement, riboflavin, thiamine mononitrate, pyridoxine hydrochloride, copper sulfate, copper proteinate, manganese amino acid complex, folic acid supplement, vitamin d3 supplement, vitamin b12 supplement, biotin, calcium iodate, sodium selenite, rosemary extract",2024-05-01 18:57:13.143456,
446,boreal,Red Tuna With Chicken In Gravy,https://catfooddb.com//img/products/boreal\/Red_Tuna_With_Chicken_In_Gravy_wet.png,"","tuna, tuna broth, chicken, sunflower oil, xanthan gum, tricalcium phosphate, tapioca starch, vitamins (ascorbic acid (source of vitamin c), thiamine mononitrate, riboflavin supplement, pyridoxine hydrochloride, vitamin e supplement, folic acid, d-calcium pantothenate, vitamin a supplement, niacin supplement, vitamin b12 supplement, vitamin d3 supplement, biotin supplement), choline chloride, potassium chloride, taurine, minerals (copper amino acid chelate, manganese amino acid chelate, iron amino acid chelate, zinc amino acid chelate, potassium iodide)",2024-05-01 18:57:13.513487,
447,boreal,"Cobb Chicken, Canadian Duck & Atlantic Salmon","https://catfooddb.com//img/products/boreal\/Cobb_Chicken,_Canadian_Duck_&_Atlantic_Salmon_wet.png","","chicken, chicken broth, salmon, duck, beans, peas, whole egg, whole green peas, lecithin, calcium carbonate, flaxseed, choline chloride, monosodium phosphate,vegetable oil, salt, dl-methionine, yucca schidigera extract, pea fiber, dried blueberries, dried blackberries, dried apples, dried pomegranate, dried cranberries, taurine, l-ascorbyl-2-polyphosphate (source of vitamin c), zinc amino acid complex, vitamin e supplement, ferrous sulfate, iron amino acid complex, zinc sulfate, niacin supplement, thiamine mononitrate, copper proteinate, vitamin a supplement, sodium selenite, manganese sulfate, manganese amino acid complex, d-calcium pantothenate, pyridoxine hydrochloride, riboflavin supplement, biotin, vitamin d3 supplement, vitamin b12 supplement, calcium iodate, folic acid.",2024-05-01 18:57:13.733365,
448,boreal,"Cobb Chicken, New Zealand Lamb & Angus Beef","https://catfooddb.com//img/products/boreal\/Cobb_Chicken,_New_Zealand_Lamb_&_Angus_Beef_wet.png","","chicken, chicken broth, lamb, beef, chicken liver, beans, peas, whole egg, lecithin, vegetable oil, calcium carbonate, monosodium phosphate, flaxseed, choline chloride, fish oil, salt, dl-methionine, potassium chloride, yucca schidigera extract, pea fiber, dried blueberries, dried blackberries, dried apples, dried pomegranate, dried cranberries, taurine, l-ascorbyl-2-polyphosphate (source of vitamin c), zinc amino acid complex, vitamin e supplement, ferrous sulfate, iron amino acid complex, calcium carbonate, zinc sulfate, niacin supplement, thiamine mononitrate, copper proteinate, vitamin a supplement, sodium selenite, manganese sulfate, manganese amino acid complex, d-calcium pantothenate, pyridoxine hydrochloride, riboflavin supplement, biotin, vitamin d3 supplement, vitamin b12 supplement, calcium iodate, folic acid.",2024-05-01 18:57:14.0585,
449,boreal,Cobb Chicken And Canadian Duck,https://catfooddb.com//img/products/boreal\/Cobb_Chicken_And_Canadian_Duck_wet.png,"","chicken, chicken broth, duck, chicken liver, beans, peas, whole egg, lecithin, calcium carbonate, flaxseed, choline chloride, monosodium phosphate, fish oil, vegetable oil, salt, dl-methionine, yucca schidigera extract, pea fiber, dried blueberries, dried blackberries, dried apples, dried pomegranate, dried cranberries, taurine, l-ascorbyl-2-polyphosphate (source of vitamin c), zinc amino acid complex, vitamin e supplement, ferrous sulfate, iron amino acid complex, calcium carbonate, zinc sulfate, niacin supplement, thiamine mononitrate, copper proteinate, vitamin a supplement, sodium selenite, manganese sulfate, manganese amino acid complex, d-calcium pantothenate, pyridoxine hydrochloride, riboflavin supplement, biotin, vitamin d3 supplement, vitamin b12 supplement, calcium iodate, folic acid.",2024-05-01 18:57:14.275743,
450,boreal,Cobb Chicken And Atlantic Salmon,https://catfooddb.com//img/products/boreal\/Cobb_Chicken_And_Atlantic_Salmon_wet.png,"","chicken, chicken broth, salmon, chicken liver, beans, peas , whole egg, lecithin, calcium carbonate, flaxseed, choline chloride, monosodium phosphate, salt, dl-methionine, yucca schidigera extract, pea fiber, dried blueberries, dried blackberries, dried apples, dried pomegranate, dried cranberries, taurine, l-ascorbyl-2-polyphosphate (source of vitamin c), zinc amino acid complex, vitamin e supplement, ferrous sulfate, iron amino acid complex, calcium carbonate, zinc sulfate, niacin supplement, thiamine mononitrate, copper proteinate, vitamin a supplement, sodium selenite, manganese sulfate, manganese amino acid complex, d-calcium pantothenate, pyridoxine hydrochloride, riboflavin supplement, biotin, vitamin d3 supplement, vitamin b12 supplement, calcium iodate, folic acid.",2024-05-01 18:57:15.378129,
451,boreal,Cobb Chicken And Chicken Liver,https://catfooddb.com//img/products/boreal\/Cobb_Chicken_And_Chicken_Liver_wet.png,"","chicken, chicken broth, chicken liver, beans, peas, whole egg, lecithin, calcium carbonate, flaxseed, choline chloride, fish oil, monosodium phosphate, vegetable oil, salt, dl-methionine, yucca schidigera extract, pea fiber, dried blueberries, dried blackberries, dried apples, dried pomegranate, dried cranberries, taurine, l-ascorbyl-2-polyphosphate (source of vitamin c), zinc amino acid complex, vitamin e supplement, ferrous sulfate, iron amino acid complex, calcium carbonate, zinc sulfate, niacin supplement, thiamine mononitrate, copper proteinate, vitamin a supplement, sodium selenite, manganese sulfate, manganese amino acid complex, d-calcium pantothenate, pyridoxine hydrochloride, riboflavin supplement, biotin, vitamin d3 supplement, vitamin b12 supplement, calcium iodate, folic acid.",2024-05-01 18:57:15.732295,
452,boreal,Pork And Trout,https://catfooddb.com//img/products/boreal\/Pork_And_Trout_wet.png,"","pork, pork broth, trout, pork liver, fish oil, peas, beans, dicalcium phosphate, fenugreek seeds, lentils, calcium carbonate, salt, whole eggs, flaxseeds, lecithin, choline chloride, potassium chloride, yucca schidigera, pea fiber, taurine, l-ascorbyl-2-polyphosphate (source of vitamin c), zinc amino acid complex, vitamin e supplement, ferrous sulfate, iron amino acid complex, zinc sulfate, niacin supplement, thiamine mononitrate, copper proteinate, vitamin a supplement, sodium selenite, manganese sulfate, manganese amino acid complex, d-calcium pantothenate, pyridoxine hydrochloride, riboflavin supplement, biotin, vitamin d3 supplement, vitamin b12, calcium iodate, folic acid.",2024-05-01 18:57:16.162991,
456,boreal,Functional Senior And Less Active Cat,https://catfooddb.com//img/products/boreal\/Functional_Senior_And_Less_Active_Cat_dry.png,"","chicken, chicken meal, sweet potato, buckwheat, pumpkin, lentils, chicken fat (preserved with mixed tocopherols and citric acid), dried egg product, natural flavor, flaxseed, lecithin, sun-dried miscanthus grass, salmon oil (preserved with mixed tocopherols and citric acid), dicalcium phosphate, blueberry, cranberry, apple, spinach, choline chloride, calcium propionate, sodium tripolyphosphate, calcium carbonate, salt, taurine, dl-methionine, kelp, yeast extract, chicory root extract, l-lysine, l-tryptophan, cranberry extract, potassium chloride, l-carnitine, glucosamine sulfate, turmeric root, paprika, green tea extract, fumaric acid, lactic acid, citric acid, malic acid, yucca schidigera extract, chondroitin sulfate, thyme extract, zinc oxide, ferrous sulfate, zinc amino acid complex, iron amino acid complex, niacinamide, manganese oxide, vitamin e supplement, vitamin a supplement, calcium pantothenate supplement, riboflavin, thiamine mononitrate, pyridoxine hydrochloride, copper sulfate, copper proteinate, manganese amino acid complex, folic acid supplement, vitamin d3 supplement, vitamin b12 supplement, biotin, calcium iodate, sodium selenite, rosemary extract",2024-05-01 18:57:17.329962,
457,boreal,Original Fish Trio Grain Free,https://catfooddb.com//img/products/boreal\/Original_Fish_Trio_Grain_Free_dry.png,"","salmon, whitefish meal, pea, dried whole egg, pea starch, salmon meal, menhaden fish meal, northern white pea bean, chicken fat (preserved with mixed tocopherols and citric acid), dehydrated alfalfa meal, natural flavor, flaxseed, choline chloride, calcium sulfate, lecithin, calcium propionate, yeast extract, chicory root extract, taurine, dl-methionine, apple, carrot, cranberry, spinach, ferrous sulfate, vitamin e supplement, dried blueberry, zinc sulfate, zinc amino acid complex, niacin supplement, copper sulfate, manganese sulfate, vitamin a supplement, iron amino acid complex, thiamine mononitrate, manganese amino acid complex, calcium pantothenate supplement, pyridoxine hydrochloride, riboflavin, biotin, copper proteinate, vitamin b12 supplement, sodium selenite, vitamin d3 supplement, folic acid supplement, calcium iodate.",2024-05-01 18:57:17.709063,
458,boreal,Proper Chicken Meal Low Carb Grains,https://catfooddb.com//img/products/boreal\/Proper_Chicken_Meal_Low_Carb_Grains_dry.png,"","chicken meal, brown rice, oat meal, pearled barley, chicken fat (naturally preserved with vitamin e), herring meal, apple pomace, hydrolyzed chicken protein, natural chicken flavour, whole flaxseed, sodium chloride, potassium chloride, methionine, choline chloride, taurine, whole chia seed, vitamin e supplement, zinc amino acid complex, niacin supplement, folic acid supplement, vitamin b12 supplement, copper sulphate, iron amino acid complex, manganese amino acid complex, vitamin a supplement, selenium, riboflavin supplement, calcium pantothenate, biotin supplement, vitamin d supplement, calcium iodate",2024-05-01 18:57:17.933671,
